model,model_type,checkpoint,step,tokens,binom_alpha,total_training_occurrences,relfreq,prompt,binom,alpha_logprob,nonalpha_logprob,preference
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,lace and twine,76,0.5,Unexpectedly the ,lace and twine,-57.5,-55.15625,-2.34375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,lances and scarves,20,0.5,Unexpectedly the ,lances and scarves,-61.1875,-58.6875,-2.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,lanterns and ravens,26,0.5,Unexpectedly the ,lanterns and ravens,-62.75,-60.03125,-2.71875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,laundresses and queens,4,0.5,Unexpectedly the ,laundresses and queens,-62.90625,-67.4375,4.53125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,leopards and rabbits,26,0.5,Unexpectedly the ,leopards and rabbits,-62.03125,-60.03125,-2.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,leviathans and minnows,62,0.5,Unexpectedly the ,leviathans and minnows,-68.125,-66.625,-1.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,lightning and moths,12,0.5,Unexpectedly the ,lightning and moths,-59.65625,-63.1875,3.53125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,lions and needles,42,0.5,Unexpectedly the ,lions and needles,-55.84375,-54.53125,-1.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,lions and teacups,6,0.5,Unexpectedly the ,lions and teacups,-62.3125,-59.0,-3.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,lizards and tyrannosaurs,88,0.5,Unexpectedly the ,lizards and tyrannosaurs,-64.9375,-67.5625,2.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,looms and trebuchets,8,0.5,Unexpectedly the ,looms and trebuchets,-67.1875,-70.625,3.4375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,lords and shepherds,60,0.5,Unexpectedly the ,lords and shepherds,-53.1875,-54.21875,1.03125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,maelstroms and ripples,90,0.5,Unexpectedly the ,maelstroms and ripples,-67.125,-64.4375,-2.6875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,majors and spinners,86,0.5,Unexpectedly the ,majors and spinners,-60.09375,-58.875,-1.21875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mansions and pigsties,60,0.5,Unexpectedly the ,mansions and pigsties,-60.0625,-61.1875,1.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mantles and rags,40,0.5,Unexpectedly the ,mantles and rags,-59.78125,-60.28125,0.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,marbles and orbs,22,0.5,Unexpectedly the ,marbles and orbs,-61.3125,-60.34375,-0.96875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,marooned and missing,54,0.5,Unexpectedly the ,marooned and missing,-64.6875,-58.84375,-5.84375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,masculine and undignified,40,0.5,Unexpectedly the ,masculine and undignified,-62.25,-64.3125,2.0625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mastodons and moths,4,0.5,Unexpectedly the ,mastodons and moths,-73.25,-75.6875,2.4375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mausoleums and shacks,12,0.5,Unexpectedly the ,mausoleums and shacks,-78.8125,-76.8125,-2.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,meadows and tundras,92,0.5,Unexpectedly the ,meadows and tundras,-60.15625,-61.34375,1.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,meteors and raindrops,66,0.5,Unexpectedly the ,meteors and raindrops,-58.9375,-58.09375,-0.84375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mice and tigers,22,0.5,Unexpectedly the ,mice and tigers,-56.71875,-54.75,-1.96875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mice and wolves,42,0.5,Unexpectedly the ,mice and wolves,-57.40625,-55.28125,-2.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,millers and priests,6,0.5,Unexpectedly the ,millers and priests,-57.375,-55.125,-2.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,millstones and pebbles,78,0.5,Unexpectedly the ,millstones and pebbles,-58.28125,-60.40625,2.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,minnows and orcas,74,0.5,Unexpectedly the ,minnows and orcas,-65.9375,-71.375,5.4375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,moles and polecats,56,0.5,Unexpectedly the ,moles and polecats,-71.8125,-70.625,-1.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,monarchs and serfs,82,0.5,Unexpectedly the ,monarchs and serfs,-54.625,-55.28125,0.65625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,monks and tanners,54,0.5,Unexpectedly the ,monks and tanners,-55.59375,-56.375,0.78125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,monks and telescopes,72,0.5,Unexpectedly the ,monks and telescopes,-59.78125,-61.6875,1.90625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,moths and seas,70,0.5,Unexpectedly the ,moths and seas,-61.3125,-55.625,-5.6875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,moths and suns,52,0.5,Unexpectedly the ,moths and suns,-61.96875,-58.40625,-3.5625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mountains and petals,44,0.5,Unexpectedly the ,mountains and petals,-54.53125,-54.4375,-0.09375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mud and platinum,86,0.5,Unexpectedly the ,mud and platinum,-56.3125,-59.0,2.6875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mudslides and puddles,28,0.5,Unexpectedly the ,mudslides and puddles,-62.96875,-62.8125,-0.15625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mushrooms and oaks,6,0.5,Unexpectedly the ,mushrooms and oaks,-59.0625,-59.1875,0.125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,mushrooms and pines,28,0.5,Unexpectedly the ,mushrooms and pines,-60.78125,-57.78125,-3.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,muskets and slingshots,90,0.5,Unexpectedly the ,muskets and slingshots,-59.4375,-61.6875,2.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,nebulae and sparks,16,0.5,Unexpectedly the ,nebulae and sparks,-62.09375,-58.625,-3.46875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,nectar and swill,38,0.5,Unexpectedly the ,nectar and swill,-61.90625,-59.9375,-1.96875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,needles and ravens,90,0.5,Unexpectedly the ,needles and ravens,-56.59375,-56.125,-0.46875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,needles and sledgehammers,34,0.5,Unexpectedly the ,needles and sledgehammers,-64.375,-63.59375,-0.78125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,needles and tigers,10,0.5,Unexpectedly the ,needles and tigers,-52.84375,-54.125,1.28125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,nurses and patriarchs,28,0.5,Unexpectedly the ,nurses and patriarchs,-61.5625,-60.03125,-1.53125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,oboes and tambourines,38,0.5,Unexpectedly the ,oboes and tambourines,-66.125,-68.0,1.875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,organs and whistles,60,0.5,Unexpectedly the ,organs and whistles,-56.3125,-59.5625,3.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,owls and pennies,88,0.5,Unexpectedly the ,owls and pennies,-59.875,-56.25,-3.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,owls and thimbles,16,0.5,Unexpectedly the ,owls and thimbles,-53.75,-55.65625,1.90625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,paintbrushes and sailors,58,0.5,Unexpectedly the ,paintbrushes and sailors,-62.71875,-66.625,3.90625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,palaces and pigsties,54,0.5,Unexpectedly the ,palaces and pigsties,-61.25,-62.875,1.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pearls and silt,68,0.5,Unexpectedly the ,pearls and silt,-56.875,-61.90625,5.03125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,peasants and sultans,64,0.5,Unexpectedly the ,peasants and sultans,-56.5625,-60.53125,3.96875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pebbles and volcanoes,30,0.5,Unexpectedly the ,pebbles and volcanoes,-55.34375,-53.84375,-1.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pelicans and sardines,46,0.5,Unexpectedly the ,pelicans and sardines,-64.1875,-61.59375,-2.59375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pennies and wolves,28,0.5,Unexpectedly the ,pennies and wolves,-55.28125,-57.9375,2.65625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,petals and tornadoes,56,0.5,Unexpectedly the ,petals and tornadoes,-54.5625,-57.0,2.4375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pharaohs and potters,54,0.5,Unexpectedly the ,pharaohs and potters,-60.3125,-59.46875,-0.84375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pianos and triangles,64,0.5,Unexpectedly the ,pianos and triangles,-60.9375,-58.9375,-2.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pickaxes and pins,24,0.5,Unexpectedly the ,pickaxes and pins,-68.3125,-67.9375,-0.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pikes and slingshots,10,0.5,Unexpectedly the ,pikes and slingshots,-58.875,-65.5,6.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pinnacles and vales,36,0.5,Unexpectedly the ,pinnacles and vales,-62.28125,-64.0625,1.78125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pins and tigers,76,0.5,Unexpectedly the ,pins and tigers,-55.4375,-55.21875,-0.21875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pins and walls,82,0.5,Unexpectedly the ,pins and walls,-55.03125,-54.34375,-0.6875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,planets and sparks,52,0.5,Unexpectedly the ,planets and sparks,-56.09375,-55.625,-0.46875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,priests and tanners,90,0.5,Unexpectedly the ,priests and tanners,-53.03125,-55.4375,2.40625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,priors and scullions,8,0.5,Unexpectedly the ,priors and scullions,-66.1875,-68.4375,2.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pterodactyls and sparrows,64,0.5,Unexpectedly the ,pterodactyls and sparrows,-67.0625,-69.0625,2.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,puddles and straits,88,0.5,Unexpectedly the ,puddles and straits,-63.3125,-59.6875,-3.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,puppies and tigers,34,0.5,Unexpectedly the ,puppies and tigers,-54.0625,-55.46875,1.40625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,pyramids and sandcastles,90,0.5,Unexpectedly the ,pyramids and sandcastles,-57.96875,-59.40625,1.4375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,queens and serfs,48,0.5,Unexpectedly the ,queens and serfs,-56.6875,-55.84375,-0.84375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,rags and tapestries,92,0.5,Unexpectedly the ,rags and tapestries,-60.1875,-58.59375,-1.59375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,rapiers and thimbles,80,0.5,Unexpectedly the ,rapiers and thimbles,-58.59375,-59.1875,0.59375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,rats and sharks,2,0.5,Unexpectedly the ,rats and sharks,-55.21875,-56.09375,0.875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,redwoods and toadstools,78,0.5,Unexpectedly the ,redwoods and toadstools,-66.0,-69.625,3.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,rhinoceroses and voles,62,0.5,Unexpectedly the ,rhinoceroses and voles,-63.0,-64.75,1.75
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,ribbons and sharks,26,0.5,Unexpectedly the ,ribbons and sharks,-55.71875,-55.09375,-0.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,ribbons and shields,20,0.5,Unexpectedly the ,ribbons and shields,-55.84375,-57.15625,1.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,ripples and waterspouts,62,0.5,Unexpectedly the ,ripples and waterspouts,-63.9375,-65.5625,1.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,rivers and seeds,42,0.5,Unexpectedly the ,rivers and seeds,-53.59375,-52.0,-1.59375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,rubies and sandstone,8,0.5,Unexpectedly the ,rubies and sandstone,-60.875,-59.625,-1.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,rustles and tempests,36,0.5,Unexpectedly the ,rustles and tempests,-57.6875,-61.9375,4.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,sackcloth and velvet,22,0.5,Unexpectedly the ,sackcloth and velvet,-68.75,-65.1875,-3.5625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,sardines and whales,42,0.5,Unexpectedly the ,sardines and whales,-58.59375,-60.4375,1.84375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,saxophones and whistles,50,0.5,Unexpectedly the ,saxophones and whistles,-65.25,-62.21875,-3.03125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,scepters and twigs,74,0.5,Unexpectedly the ,scepters and twigs,-60.1875,-63.375,3.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,scissors and scythes,14,0.5,Unexpectedly the ,scissors and scythes,-65.8125,-63.46875,-2.34375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,seeds and sharks,34,0.5,Unexpectedly the ,seeds and sharks,-54.0625,-54.5,0.4375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,serfs and tsars,70,0.5,Unexpectedly the ,serfs and tsars,-55.1875,-54.59375,-0.59375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,sharks and teacups,2,0.5,Unexpectedly the ,sharks and teacups,-59.90625,-58.0625,-1.84375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,showers and typhoons,54,0.5,Unexpectedly the ,showers and typhoons,-61.96875,-60.125,-1.84375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,slings and trebuchets,84,0.5,Unexpectedly the ,slings and trebuchets,-65.0625,-67.25,2.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,soldiers and spools,38,0.5,Unexpectedly the ,soldiers and spools,-63.375,-62.0,-1.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,sparks and thunderbolts,28,0.5,Unexpectedly the ,sparks and thunderbolts,-58.4375,-57.65625,-0.78125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,sparrows and wolves,4,0.5,Unexpectedly the ,sparrows and wolves,-58.46875,-56.1875,-2.28125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,spears and tablecloths,10,0.5,Unexpectedly the ,spears and tablecloths,-63.28125,-61.71875,-1.5625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,spoons and wolves,80,0.5,Unexpectedly the ,spoons and wolves,-54.65625,-56.75,2.09375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,tablecloths and tigers,72,0.5,Unexpectedly the ,tablecloths and tigers,-59.65625,-60.65625,1.0
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,teacups and wolves,26,0.5,Unexpectedly the ,teacups and wolves,-58.59375,-61.1875,2.59375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,therapy and vacations,26,0.5,Unexpectedly the ,therapy and vacations,-66.0,-59.8125,-6.1875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,thimbles and towers,18,0.5,Unexpectedly the ,thimbles and towers,-55.4375,-53.125,-2.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,thimbles and wolves,76,0.5,Unexpectedly the ,thimbles and wolves,-55.375,-52.59375,-2.78125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,thunderclaps and whispers,76,0.5,Unexpectedly the ,thunderclaps and whispers,-65.8125,-66.1875,0.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,trombones and whistles,40,0.5,Unexpectedly the ,trombones and whistles,-63.1875,-63.03125,-0.15625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,tsars and vagrants,96,0.5,Unexpectedly the ,tsars and vagrants,-55.34375,-58.6875,3.34375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,tubas and whistles,62,0.5,Unexpectedly the ,tubas and whistles,-60.03125,-63.625,3.59375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,vocabulary and vowels,66,0.5,Unexpectedly the ,vocabulary and vowels,-59.8125,-58.46875,-1.34375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,abashed and sorry,28,0.5,It's easy to overlook the ,abashed and sorry,-66.125,-65.5,-0.625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,abbots and acolytes,52,0.5,It's easy to overlook the ,abbots and acolytes,-74.25,-76.75,2.5
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,abysses and puddles,46,0.5,It's easy to overlook the ,abysses and puddles,-65.9375,-66.25,0.3125
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,acorns and boulders,92,0.5,It's easy to overlook the ,acorns and boulders,-58.0,-56.40625,-1.59375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,acorns and goblets,24,0.5,It's easy to overlook the ,acorns and goblets,-64.4375,-65.125,0.6875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,acorns and lions,72,0.5,It's easy to overlook the ,acorns and lions,-56.71875,-56.65625,-0.0625
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,acorns and tigers,30,0.5,It's easy to overlook the ,acorns and tigers,-59.1875,-57.21875,-1.96875
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,acorns and valleys,46,0.5,It's easy to overlook the ,acorns and valleys,-60.0,-59.65625,-0.34375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,actresses and lumberjacks,96,0.5,It's easy to overlook the ,actresses and lumberjacks,-69.4375,-67.0625,-2.375
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,admirals and deckhands,22,0.5,It's easy to overlook the ,admirals and deckhands,-70.25,-67.0,-3.25
znhoughton/opt-babylm-1.3b-ablated-finetuned-20eps-seed964,finetuned,final,0,0,admirals and flowers,12,0.5,It's easy to overlook the ,admirals and flowers,-58.65625,-56.0,-2.65625
